iter	Passed	Remaining
830	3568	725
831	3572	721
832	3577	717
833	3581	712
834	3586	708
835	3590	704
836	3595	700
837	3599	695
838	3604	691
839	3609	687
840	3613	683
841	3617	678
842	3621	674
843	3625	670
844	3630	665
845	3634	661
846	3638	657
847	3642	652
848	3646	648
849	3650	644
850	3654	639
851	3658	635
852	3662	631
853	3666	626
854	3670	622
855	3674	618
856	3679	613
857	3683	609
858	3687	605
859	3692	601
860	3696	596
861	3700	592
862	3705	588
863	3709	583
864	3713	579
865	3717	575
866	3721	570
867	3726	566
868	3730	562
869	3735	558
870	3739	553
871	3743	549
872	3747	545
873	3751	540
874	3756	536
875	3761	532
876	3765	528
877	3769	523
878	3773	519
879	3777	515
880	3782	510
881	3786	506
882	3791	502
883	3795	498
884	3799	493
885	3804	489
886	3808	485
887	3812	480
888	3816	476
889	3820	472
890	3824	467
891	3828	463
892	3833	459
893	3838	455
894	3842	450
895	3846	446
896	3851	442
897	3855	437
898	3859	433
899	3864	429
900	3869	425
901	3873	420
902	3878	416
903	3882	412
904	3885	407
905	3890	403
906	3894	399
907	3899	395
908	3903	390
909	3907	386
910	3911	382
911	3915	377
912	3919	373
913	3924	369
914	3930	365
915	3934	360
916	3938	356
917	3943	352
918	3947	347
919	3951	343
920	3955	339
921	3959	334
922	3964	330
923	3968	326
924	3972	322
925	3976	317
926	3980	313
927	3984	309
928	3989	304
929	3994	300
930	3998	296
931	4003	292
932	4007	287
933	4012	283
934	4016	279
935	4020	274
936	4025	270
937	4029	266
938	4033	262
939	4037	257
940	4041	253
941	4045	249
942	4050	244
943	4054	240
944	4058	236
945	4062	231
946	4066	227
947	4071	223
948	4075	219
949	4079	214
950	4083	210
951	4088	206
952	4092	201
953	4096	197
954	4100	193
955	4105	188
956	4109	184
957	4113	180
958	4117	176
959	4121	171
960	4125	167
961	4130	163
962	4135	158
963	4139	154
964	4144	150
965	4148	146
966	4152	141
967	4156	137
968	4162	133
969	4166	128
970	4171	124
971	4175	120
972	4180	116
973	4185	111
974	4190	107
975	4195	103
976	4200	98
977	4205	94
978	4209	90
979	4214	86
980	4218	81
981	4223	77
982	4227	73
983	4231	68
984	4235	64
985	4239	60
986	4243	55
987	4248	51
988	4252	47
989	4256	42
990	4261	38
991	4265	34
992	4270	30
993	4274	25
994	4278	21
995	4282	17
996	4286	12
997	4290	8
998	4295	4
999	4299	0
